imu_t vicon_t roll pitch yaw
7.333847 1329703798.633297 1 5 26
7.371222 1329703798.641885 1 5 26
7.371222 1329703798.650467 0 4 26
7.413700 1329703798.658627 0 4 26
7.413700 1329703798.666723 0 4 26
7.454817 1329703798.675005 0 4 26
7.454817 1329703798.683365 0 4 26
7.488074 1329703798.691919 0 3 26
7.488074 1329703798.700605 0 3 26
7.529799 1329703798.708307 0 3 26
7.529799 1329703798.716930 0 3 26
7.571422 1329703798.725317 0 2 26
7.571422 1329703798.733348 0 2 26
7.613290 1329703798.741868 0 2 26
7.613290 1329703798.750461 0 2 26
7.654689 1329703798.761317 0 2 26
7.654689 1329703798.766670 1 2 26
7.687567 1329703798.775092 0 2 26
7.687567 1329703798.783253 0 2 25
7.729305 1329703798.792051 0 2 25
7.729305 1329703798.803453 0 2 25
7.770710 1329703798.809750 0 2 25
7.770710 1329703798.821332 -1 2 24
7.812226 1329703798.825148 -2 2 24
7.812226 1329703798.833159 -4 2 23
7.861573 1329703798.841911 -6 2 23
7.861573 1329703798.863352 -9 2 22
7.887260 1329703798.866626 -12 2 21
7.887260 1329703798.874915 -16 2 21
7.929016 1329703798.883370 -21 2 20
7.929016 1329703798.891368 -25 1 20
7.970108 1329703798.900475 -30 1 20
7.970108 1329703798.908596 -35 1 20
8.011579 1329703798.916536 -39 1 19
8.011579 1329703798.924868 -44 0 20
8.060953 1329703798.933477 -48 0 20
8.060953 1329703798.941342 -51 0 20
8.090131 1329703798.950093 -54 0 20
8.090131 1329703798.958211 -56 0 21
8.130582 1329703798.966318 -58 0 21
8.130582 1329703798.974940 -59 0 22
8.168969 1329703798.983322 -60 0 22
8.168969 1329703798.991276 -60 0 23
8.211254 1329703799.000029 -60 0 23
8.211254 1329703799.008295 -59 0 23
8.252474 1329703799.016161 -57 0 23
8.252474 1329703799.024940 -55 1 23
8.286297 1329703799.033023 -51 1 24
8.286297 1329703799.041388 -47 2 24
8.328353 1329703799.049978 -43 2 24
8.328353 1329703799.058350 -38 3 24
8.388547 1329703799.066256 -34 3 24
8.388547 1329703799.074631 -29 3 25
8.411578 1329703799.083176 -24 4 25
8.411578 1329703799.091197 -19 4 25
8.446972 1329703799.099939 -15 4 26
8.446972 1329703799.108268 -12 4 26
8.486493 1329703799.117007 -9 4 27
8.486493 1329703799.124517 -7 4 27
8.528028 1329703799.133363 -5 4 27
8.528028 1329703799.141086 -4 3 27
8.569745 1329703799.149702 -3 3 27
8.569745 1329703799.158054 -3 2 27
8.615501 1329703799.166308 -2 2 27
8.615501 1329703799.174649 -1 1 26
8.651000 1329703799.183106 -1 1 26
8.651000 1329703799.190988 -1 1 26
8.686283 1329703799.199864 -1 1 26
8.686283 1329703799.208852 0 1 26
8.728744 1329703799.216172 0 1 26
8.728744 1329703799.224457 0 1 26
8.781763 1329703799.232957 0 1 26
8.781763 1329703799.241300 0 1 26
8.811821 1329703799.249670 1 0 26
8.811821 1329703799.258043 1 0 26
8.851585 1329703799.266021 2 0 26
8.851585 1329703799.274541 2 0 26
8.886740 1329703799.283073 3 0 26
8.886740 1329703799.291087 3 0 26
8.928302 1329703799.299719 3 0 27
8.928302 1329703799.308086 2 0 27
8.969957 1329703799.321080 2 0 27
8.969957 1329703799.325342 2 0 27
9.012103 1329703799.332803 2 0 27
9.012103 1329703799.341343 1 0 27
9.053119 1329703799.349667 1 1 27
9.053119 1329703799.358082 1 1 27
9.086830 1329703799.366401 1 1 27
9.086830 1329703799.374390 1 1 27
9.128230 1329703799.382990 1 1 27
9.128230 1329703799.391294 1 1 27
9.169937 1329703799.399685 1 1 27
9.169937 1329703799.408094 1 1 27
9.212744 1329703799.416385 0 1 27
9.212744 1329703799.424449 0 1 27
9.253545 1329703799.432759 0 1 26
9.253545 1329703799.441179 0 1 26
9.286626 1329703799.449546 0 1 26
9.286626 1329703799.457982 0 1 26
9.328057 1329703799.466229 0 1 26
9.328057 1329703799.476873 0 1 26
9.377229 1329703799.482713 0 1 26
9.377229 1329703799.490930 0 1 26
9.413415 1329703799.499440 0 1 26
9.413415 1329703799.507780 0 1 26
9.456386 1329703799.516297 0 1 26
9.456386 1329703799.534532 0 1 26
9.486757 1329703799.540972 0 1 26
9.486757 1329703799.549068 0 1 26
9.528097 1329703799.557720 0 1 26
9.528097 1329703799.566067 1 1 26
9.584908 1329703799.574245 1 1 26
9.584908 1329703799.582328 0 1 26
9.611389 1329703799.590993 0 1 26
9.611389 1329703799.599178 1 1 26
9.654170 1329703799.607343 1 1 26
9.654170 1329703799.616205 1 1 26
9.696991 1329703799.624390 1 1 25
9.696991 1329703799.632764 1 2 25
9.727791 1329703799.641315 1 2 25
9.727791 1329703799.649118 1 2 25
9.769478 1329703799.657528 1 2 25
9.769478 1329703799.666148 1 2 25
9.811177 1329703799.674462 1 2 25
9.811177 1329703799.707603 1 2 25
9.852725 1329703799.709515 0 2 25
9.852725 1329703799.716099 0 2 25
9.894401 1329703799.724136 0 2 25
9.894401 1329703799.732456 0 2 25
9.927707 1329703799.740722 1 2 25
9.927707 1329703799.748946 0 2 25
9.969237 1329703799.769684 0 2 25
9.969237 1329703799.774049 0 2 25
10.010614 1329703799.782356 0 2 25
10.010614 1329703799.790738 1 2 25
10.052892 1329703799.799207 1 2 24
10.052892 1329703799.807046 1 2 24
10.093459 1329703799.815601 1 2 24
10.093459 1329703799.823613 1 2 24
10.127670 1329703799.832307 1 2 24
10.127670 1329703799.841226 1 2 24
10.167917 1329703799.848848 1 2 24
10.167917 1329703799.857447 1 2 24
10.210596 1329703799.865416 1 2 24
10.210596 1329703799.873745 0 2 23
10.251791 1329703799.882250 0 2 23
10.251791 1329703799.890689 0 1 22
10.293471 1329703799.898793 -2 1 22
10.293471 1329703799.907703 -3 1 22
10.327714 1329703799.925573 -5 1 21
10.327714 1329703799.932030 -7 1 21
10.368347 1329703799.940800 -10 2 20
10.368347 1329703799.949007 -13 2 19
10.409984 1329703799.957239 -17 2 19
10.409984 1329703799.971145 -21 2 18
10.451718 1329703799.973789 -25 2 17
10.451718 1329703799.981896 -29 2 17
10.504820 1329703799.990685 -33 2 17
10.504820 1329703799.998971 -38 2 16
10.527126 1329703800.007004 -42 2 16
10.527126 1329703800.015263 -46 1 16
10.567385 1329703800.023798 -50 1 16
10.567385 1329703800.032073 -53 0 17
10.608842 1329703800.040647 -56 0 17
10.608842 1329703800.049046 -58 0 18
10.661183 1329703800.057614 -60 0 19
10.661183 1329703800.065257 -61 0 20
10.691770 1329703800.077146 -62 0 21
10.691770 1329703800.081938 -62 0 21
10.727905 1329703800.090324 -61 0 22
10.727905 1329703800.098950 -60 0 22
10.766835 1329703800.106927 -58 0 23
10.766835 1329703800.115170 -56 0 23
10.808842 1329703800.125267 -52 0 23
10.808842 1329703800.131823 -48 0 23
10.851021 1329703800.140598 -44 0 23
10.851021 1329703800.148729 -39 0 23
10.893126 1329703800.157135 -33 0 23
10.893126 1329703800.165203 -28 1 23
10.934290 1329703800.183174 -23 1 23
10.934290 1329703800.193917 -19 1 24
10.967211 1329703800.199839 -15 1 24
10.967211 1329703800.207032 -12 1 24
11.009137 1329703800.214912 -9 1 24
11.009137 1329703800.223279 -7 1 24
11.050798 1329703800.232339 -5 0 24
11.050798 1329703800.241846 -4 0 24
11.092536 1329703800.248815 -3 0 24
11.092536 1329703800.256770 -2 0 24
11.134433 1329703800.264911 0 0 24
11.134433 1329703800.273275 0 0 24
11.167138 1329703800.281728 1 0 24
11.167138 1329703800.300328 2 0 24
11.209580 1329703800.307030 3 0 24
11.209580 1329703800.315267 3 0 24
11.246997 1329703800.323379 4 0 24
11.246997 1329703800.331549 4 0 24
11.292800 1329703800.340156 4 0 24
11.292800 1329703800.348171 3 0 24
11.334614 1329703800.360095 3 0 24
11.334614 1329703800.365324 2 0 24
11.375785 1329703800.373198 2 0 24
11.375785 1329703800.381777 1 0 24
11.411918 1329703800.389958 0 0 25
11.411918 1329703800.398199 0 0 25
11.463769 1329703800.416686 0 0 25
11.463769 1329703800.427606 0 0 25
11.492070 1329703800.431513 0 0 25
11.492070 1329703800.440179 0 0 25
11.537773 1329703800.448283 0 0 25
11.537773 1329703800.456395 0 0 25
11.567794 1329703800.465292 0 0 25
11.567794 1329703800.483705 0 0 25
11.609668 1329703800.490141 0 1 25
11.609668 1329703800.498220 -1 1 25
11.651025 1329703800.506820 -1 1 25
11.651025 1329703800.515183 -1 1 25
11.700975 1329703800.524425 -1 1 25
11.700975 1329703800.541814 -1 1 25
11.734197 1329703800.552723 -1 1 25
11.734197 1329703800.559273 -1 1 24
11.772519 1329703800.565381 -1 1 24
11.772519 1329703800.575693 -1 1 24
11.809444 1329703800.581985 -1 1 24
11.809444 1329703800.591153 -1 1 24
11.850832 1329703800.604817 0 1 24
11.850832 1329703800.607923 0 1 24
11.892222 1329703800.615356 0 1 24
11.892222 1329703800.624263 0 0 24
11.926049 1329703800.632411 -1 0 24
11.926049 1329703800.641036 -1 0 24
11.967205 1329703800.648808 -1 0 24
