vicon_t u v w x y z
1329949426.893870 -1.839611 2.653934 0.227992 750.500610 -223.714905 1133.208496
1329949426.902360 -1.844754 2.670162 0.193912 746.298462 -226.800507 1138.512573
1329949426.910572 -1.852169 2.685869 0.162729 742.398010 -229.502533 1143.730713
1329949426.919315 -1.860802 2.700234 0.134455 738.773193 -231.868713 1148.856201
1329949426.926845 -1.870339 2.713077 0.107635 735.382629 -233.854889 1153.824707
1329949426.935498 -1.879748 2.723874 0.081684 732.229553 -235.508972 1158.689331
1329949426.943358 -1.890204 2.733446 0.051723 729.239258 -236.973877 1163.265015
1329949426.951884 -1.895380 2.740391 0.037043 726.592041 -238.246124 1167.886963
1329949426.960662 -1.899005 2.745928 0.016478 724.234741 -239.388428 1172.331299
1329949426.968887 -1.905593 2.747334 -0.004996 721.900940 -240.028503 1176.489502
1329949426.976903 -1.911302 2.746562 -0.023608 719.688416 -240.487213 1180.449707
1329949426.991067 -1.915850 2.743536 -0.043710 717.632202 -240.846741 1184.250977
1329949426.994271 -1.920739 2.738890 -0.062400 715.673950 -241.074524 1187.725220
1329949427.001968 -1.924787 2.732398 -0.074959 713.868835 -241.077026 1191.048828
1329949427.010374 -1.928097 2.724403 -0.088965 712.187744 -241.019165 1194.098145
1329949427.018867 -1.928665 2.714679 -0.107782 710.993652 -240.890472 1197.176147
1329949427.026889 -1.931456 2.704411 -0.120157 709.717773 -240.562042 1199.893188
1329949427.035461 -1.933361 2.692271 -0.133851 708.766479 -240.072784 1202.536499
1329949427.043616 -1.936614 2.680947 -0.143721 707.775574 -239.484924 1204.785034
1329949427.051987 -1.940261 2.668935 -0.151599 706.996094 -238.784241 1206.813232
1329949427.060526 -1.944481 2.656538 -0.156452 706.392395 -237.958557 1208.659424
1329949427.068738 -1.949968 2.643950 -0.161483 705.905884 -237.024719 1210.261475
1329949427.077346 -1.956436 2.630960 -0.164418 705.565186 -236.013519 1211.707031
1329949427.085618 -1.963959 2.618153 -0.168324 705.354675 -234.930786 1212.934814
1329949427.098004 -1.972506 2.605526 -0.170378 705.247742 -233.784760 1214.001221
1329949427.101977 -1.981915 2.593147 -0.170115 705.355103 -232.528351 1214.916870
1329949427.110564 -1.991557 2.580909 -0.165816 705.560669 -231.198212 1215.669556
1329949427.118891 -2.001775 2.569119 -0.167621 705.901306 -229.800629 1216.244873
1329949427.127061 -2.012213 2.556833 -0.163336 706.347961 -228.317200 1216.693604
1329949427.135692 -2.024693 2.543765 -0.166223 706.937744 -226.819214 1216.922974
1329949427.151065 -2.036309 2.530119 -0.168301 707.701111 -225.155853 1217.068726
1329949427.163838 -2.047394 2.516246 -0.166297 708.469666 -223.352661 1217.106934
1329949427.170566 -2.068081 2.487661 -0.155267 710.116211 -219.431458 1216.941040
1329949427.177396 -2.079638 2.472263 -0.143835 711.063477 -217.339569 1216.739136
1329949427.185148 -2.090693 2.457454 -0.139930 712.008972 -215.245819 1216.457764
1329949427.194031 -2.102030 2.442823 -0.133927 712.972534 -213.088776 1216.112549
