vicon_t u v w x y z
1329704142.446478 0.687359 0.694242 1.486493 899.750000 -52.956749 930.294678
1329704142.454450 0.694987 0.698340 1.486204 903.801270 -53.560875 923.108276
1329704142.462545 0.702753 0.702031 1.486337 908.112793 -54.171196 915.358337
1329704142.471080 0.712526 0.709864 1.486106 912.409241 -54.851250 906.812012
1329704142.479214 0.719118 0.714211 1.487510 917.256653 -55.518990 897.949280
1329704142.487538 0.725963 0.718835 1.489221 922.363892 -56.212883 888.601074
1329704142.502332 0.732650 0.723776 1.490741 927.727905 -56.908257 878.846130
1329704142.504704 0.738806 0.729580 1.492945 933.228271 -57.586418 868.740662
1329704142.512614 0.744175 0.736280 1.495642 938.865601 -58.311272 858.412720
1329704142.521134 0.749242 0.743282 1.498313 944.602051 -59.056679 848.049805
1329704142.529361 0.752797 0.751833 1.502110 950.338745 -59.855766 837.729431
1329704142.539076 0.754605 0.761966 1.507108 956.049438 -60.705925 827.659912
1329704142.556006 0.755194 0.773714 1.512505 961.794617 -61.617363 817.939880
1329704142.567574 0.754040 0.787472 1.518235 967.478027 -62.583153 808.775696
1329704142.592007 0.744055 0.820701 1.528298 978.555725 -64.665169 793.081116
1329704142.595870 0.716247 0.878852 1.534150 994.309692 -67.572624 779.192017
1329704142.604007 0.703846 0.899464 1.534531 999.516418 -68.239006 777.839966
1329704142.611867 0.689667 0.919609 1.534007 1004.808838 -68.666725 778.311401
1329704142.620729 0.671929 0.938241 1.533813 1010.315979 -68.825340 780.650757
1329704142.628766 0.650383 0.954491 1.536236 1016.140503 -68.584953 784.760193
1329704142.637017 0.625093 0.966260 1.540143 1022.481995 -68.011406 790.650085
1329704142.645712 0.593040 0.973648 1.547529 1029.353149 -67.087502 798.229553
1329704142.653864 0.554698 0.976452 1.558635 1036.784302 -65.728325 807.396973
1329704142.661835 0.511054 0.974395 1.574002 1044.742065 -63.915916 818.111755
1329704142.670813 0.458075 0.970748 1.595359 1053.026001 -61.483818 830.189941
1329704142.690598 0.405063 0.958559 1.617826 1061.495972 -58.239616 843.602905
1329704142.695728 0.281067 0.923409 1.672887 1078.205444 -49.348549 874.124756
1329704142.704322 0.217115 0.900159 1.700999 1085.629517 -43.798897 890.685303
1329704142.712458 0.151218 0.870871 1.729563 1092.344727 -37.502434 908.070129
1329704142.720649 0.080470 0.837642 1.758289 1098.122437 -30.599602 926.016052
1329704142.729281 0.012749 0.798758 1.785722 1103.035034 -23.263138 944.674927
1329704142.741302 -0.055113 0.756811 1.811459 1106.930420 -15.625008 963.760193
1329704142.746804 -0.121416 0.712143 1.835036 1109.743286 -7.763634 983.151489
1329704142.754613 -0.186414 0.665798 1.856162 1111.535522 0.246399 1002.631714
1329704142.762580 -0.250872 0.618758 1.874643 1112.310669 8.252350 1021.989197
1329704142.770532 -0.319248 0.574910 1.891080 1112.191040 16.266495 1041.086426
1329704142.779228 -0.367207 0.520922 1.906211 1111.238159 24.225060 1059.992554
1329704142.787421 -0.427980 0.474011 1.918789 1109.531250 31.800644 1078.126831
1329704142.796592 -0.469127 0.424689 1.930333 1107.143188 39.438553 1096.381470
1329704142.803943 -0.521673 0.380305 1.939480 1104.382202 46.546448 1113.505371
1329704142.812402 -0.568193 0.337505 1.947328 1101.219116 53.424953 1130.204102
1329704142.820260 -0.613522 0.297535 1.953474 1097.732300 60.007984 1146.207764
1329704142.829139 -0.655715 0.260010 1.958214 1094.016968 66.268730 1161.507690
1329704142.837190 -0.693436 0.224702 1.961965 1090.117798 72.224625 1176.123047
1329704142.845614 -0.723836 0.189795 1.966044 1086.050903 77.931252 1190.022217
