imu_t vicon_t roll pitch yaw
14.685309 1329939834.164425 -5 -17 20
14.685309 1329939834.167199 -5 -19 19
14.726581 1329939834.180415 -6 -21 19
14.726581 1329939834.183765 -6 -23 18
14.762046 1329939834.192127 -6 -25 17
14.762046 1329939834.200902 -7 -26 16
14.801062 1329939834.223088 -7 -27 15
14.801062 1329939834.225570 -7 -29 14
14.843043 1329939834.234120 -7 -30 12
14.843043 1329939834.242366 -6 -30 11
14.884497 1329939834.250609 -6 -31 10
14.884497 1329939834.259067 -5 -32 8
14.926284 1329939834.267539 -5 -32 6
14.926284 1329939834.275941 -4 -32 5
14.959305 1329939834.284200 -4 -32 3
14.959305 1329939834.292546 -3 -32 1
15.000979 1329939834.300475 -3 -32 0
15.000979 1329939834.309094 -2 -32 -2
15.042667 1329939834.317543 -2 -32 -4
