imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
22.848770 1329703805.611067 513 501 606 373 374 368
22.889947 1329703805.619468 513 501 604 374 368 369
22.889947 1329703805.627989 514 500 601 376 365 368
22.932385 1329703805.636051 516 499 603 378 368 369
22.932385 1329703805.644027 515 498 602 380 374 370
22.973621 1329703805.652619 513 498 603 378 377 372
22.973621 1329703805.660835 514 499 603 377 376 373
23.007152 1329703805.669340 515 500 604 375 375 373
23.007152 1329703805.677378 515 501 604 375 379 372
23.063329 1329703805.685889 515 500 605 375 380 372
23.063329 1329703805.693762 514 501 605 374 379 373
23.090131 1329703805.702204 514 501 606 374 377 372
23.090131 1329703805.710820 514 500 606 375 375 371
23.131494 1329703805.719325 514 500 606 377 374 372
23.131494 1329703805.727338 513 500 607 376 375 372
23.173413 1329703805.735904 513 501 606 374 377 372
23.173413 1329703805.744012 512 500 606 372 377 372
23.206844 1329703805.752265 511 499 606 374 377 371
23.206844 1329703805.760893 510 500 607 374 378 371
23.248333 1329703805.769109 509 499 607 374 380 370
23.248333 1329703805.777481 506 498 608 373 377 371
23.289968 1329703805.785770 505 499 608 374 372 373
23.289968 1329703805.794622 503 500 609 376 371 373
23.330953 1329703805.802167 499 498 611 376 374 370
23.330953 1329703805.811261 495 498 612 374 374 370
23.367159 1329703805.819217 494 499 613 373 370 370
23.367159 1329703805.827416 490 500 615 373 372 369
23.408553 1329703805.835869 487 501 617 375 371 370
23.408553 1329703805.844291 483 501 617 372 372 370
23.449403 1329703805.852303 483 502 616 370 368 369
23.449403 1329703805.861073 487 502 615 370 364 367
23.489861 1329703805.869415 490 500 615 373 361 364
23.489861 1329703805.877596 490 499 612 372 357 364
23.531610 1329703805.885790 491 499 611 374 349 363
23.531610 1329703805.894096 491 506 609 383 346 365
23.573697 1329703805.902189 498 505 608 394 353 363
23.573697 1329703805.910817 497 507 604 397 358 359
23.614708 1329703805.919416 499 511 599 386 359 353
23.614708 1329703805.927525 504 507 596 370 361 345
23.655790 1329703805.935491 508 500 594 353 368 343
23.655790 1329703805.944426 512 497 593 342 372 348
23.689323 1329703805.952276 516 500 593 340 378 349
23.689323 1329703805.964148 516 509 595 342 391 343
23.730907 1329703805.969388 519 514 597 344 401 336
23.730907 1329703805.981829 524 508 600 335 403 336
23.772743 1329703805.985789 532 501 603 317 396 338
23.772743 1329703805.993582 535 506 605 288 390 342
23.810684 1329703806.002164 541 512 607 255 386 343
23.810684 1329703806.010543 544 516 610 224 380 343
23.851705 1329703806.019010 544 519 608 199 369 344
23.851705 1329703806.027671 545 524 605 178 355 344
23.888752 1329703806.036042 546 528 600 159 348 345
23.888752 1329703806.054674 541 532 595 148 353 347
23.930284 1329703806.061001 536 539 588 146 355 351
23.930284 1329703806.069491 536 549 581 155 349 351
23.971968 1329703806.077410 528 551 578 166 350 347
23.971968 1329703806.086429 524 556 577 179 359 346
24.005906 1329703806.094505 513 559 575 201 362 352
24.005906 1329703806.110597 505 566 571 230 360 361
24.046587 1329703806.134331 501 574 566 262 362 370
24.046587 1329703806.146860 500 578 562 295 367 376
24.087964 1329703806.153439 500 579 561 330 376 380
24.087964 1329703806.161089 500 580 564 372 388 385
24.129637 1329703806.169369 500 581 565 413 393 386
24.129637 1329703806.177501 501 583 567 441 395 389
24.177057 1329703806.198788 503 581 571 463 397 387
