vicon_t u v w x y z
1329704489.230938 2.997632 -0.811048 -0.175017 982.626831 -364.751740 1150.726074
1329704489.239160 2.963570 -0.902596 -0.169473 969.699341 -384.712616 1158.116211
1329704489.247584 2.929708 -0.989833 -0.163161 956.580933 -403.642822 1165.564697
1329704489.267585 2.894654 -1.071160 -0.156707 943.313110 -421.598969 1173.261597
1329704489.273125 2.824270 -1.217761 -0.142934 916.618347 -454.550476 1189.048950
1329704489.280779 2.788644 -1.283490 -0.135556 903.399536 -469.649109 1197.086304
1329704489.288561 2.753239 -1.343298 -0.128791 890.137573 -483.855896 1205.139526
1329704489.297048 2.717646 -1.399552 -0.121850 877.107605 -497.136597 1213.182861
1329704489.305159 2.682778 -1.452342 -0.114523 864.228271 -509.580811 1221.299561
1329704489.313789 2.647616 -1.500881 -0.108057 851.619263 -521.167725 1229.326904
1329704489.321992 2.613062 -1.547385 -0.101486 839.284302 -532.082764 1237.341187
1329704489.330622 2.570777 -1.541052 -0.025135 829.714661 -541.705139 1247.516846
1329704489.338692 2.537264 -1.578096 -0.018941 818.178406 -551.173828 1255.456909
1329704489.347199 2.503784 -1.611442 -0.013873 807.087769 -560.088501 1263.216431
1329704489.355695 2.472627 -1.640991 -0.009891 796.322937 -568.339844 1271.021118
1329704489.364111 2.441939 -1.667452 -0.005686 786.061890 -576.059021 1278.711670
1329704489.374712 2.411638 -1.690954 -0.001330 776.247070 -583.212402 1286.308472
1329704489.380944 2.382436 -1.711262 0.002874 766.903259 -589.915649 1293.789917
1329704489.388730 2.354870 -1.728074 0.007062 757.986633 -596.191101 1301.157471
1329704489.397396 2.328691 -1.742729 0.010656 749.512817 -601.903076 1308.272461
1329704489.405775 2.304280 -1.755985 0.012795 741.449097 -607.145508 1315.170898
1329704489.414252 2.281013 -1.766702 0.015689 733.805237 -611.895142 1321.869263
1329704489.424298 2.259006 -1.776425 0.017602 726.531250 -616.230835 1328.328369
1329704489.430800 2.238495 -1.785075 0.018818 719.666199 -620.175720 1334.549683
1329704489.439620 2.218303 -1.791944 0.021185 713.193176 -623.750488 1340.531494
1329704489.447015 2.200202 -1.799358 0.020839 707.065796 -627.056396 1346.185547
1329704489.456728 2.182084 -1.805221 0.021831 701.314026 -630.091431 1351.647705
1329704489.464077 2.166091 -1.810376 0.022030 695.958984 -632.858276 1356.755737
1329704489.472192 2.151783 -1.814915 0.021589 690.924072 -635.426636 1361.534058
1329704489.480837 2.138320 -1.817922 0.022413 686.246216 -637.761108 1366.078735
1329704489.488809 2.127082 -1.820493 0.022651 681.908081 -639.911865 1370.283813
1329704489.496915 2.117236 -1.821990 0.023811 677.931091 -641.810852 1374.132690
1329704489.506165 2.108275 -1.822586 0.026906 674.271423 -643.515930 1377.717529
1329704489.514111 2.100689 -1.823477 0.030082 670.952454 -645.063782 1380.912231
1329704489.522391 2.096039 -1.824267 0.031390 667.968323 -646.490784 1383.701416
1329704489.531316 2.090300 -1.823462 0.038625 665.351685 -647.688354 1386.241211
1329704489.539024 2.086712 -1.824879 0.042020 663.028625 -648.713013 1388.280518
1329704489.546857 2.084146 -1.824644 0.046437 661.031006 -649.671143 1390.051758
1329704489.555833 2.083117 -1.824093 0.050702 659.367798 -650.423401 1391.419434
1329704489.563989 2.083661 -1.823448 0.053172 658.182129 -651.214844 1392.422241
1329704489.572161 2.208072 -1.578312 0.156129 662.408264 -634.117981 1393.803833
1329704489.594067 2.208812 -1.576121 0.161192 661.932495 -634.791504 1394.292603
1329704489.607735 2.214377 -1.574744 0.159739 660.925537 -635.256042 1393.629639
1329704489.613680 2.222604 -1.566838 0.169862 661.403625 -635.319336 1391.859985
1329704489.622257 2.227586 -1.561363 0.177148 662.129639 -635.140015 1390.407959
1329704489.630607 2.234137 -1.556504 0.183669 663.102966 -634.904419 1388.725220
1329704489.638997 2.241196 -1.549224 0.191814 664.407532 -634.475342 1386.790527
1329704489.647308 2.250674 -1.544145 0.193922 665.988831 -633.979553 1384.299316
1329704489.657042 2.261516 -1.538148 0.193616 667.842529 -633.362732 1381.503906
1329704489.663683 2.275728 -1.534686 0.184349 669.943298 -632.665039 1378.142578
1329704489.673021 2.283400 -1.521667 0.196702 672.476562 -631.508362 1375.327515
1329704489.680735 2.300229 -1.518937 0.181039 675.116028 -630.660706 1371.287354
1329704489.689107 2.309674 -1.505628 0.190595 678.239624 -629.288879 1367.929810
