vicon_t u v w x y z
1329939729.994039 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.002197 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.017681 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.018792 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.027190 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.035250 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.043666 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.051981 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.060507 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.068801 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.077738 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.085269 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.093721 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.102262 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.110115 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.120374 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.126879 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.137306 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.143593 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.151972 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.160233 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.173460 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.177031 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.185497 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.193837 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.202070 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.210199 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.222249 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.226871 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.235372 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.243716 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.252069 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.260305 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.268650 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.277092 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.285412 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.293789 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.302042 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.310284 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.318526 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.331207 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.335326 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.343638 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.352056 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.360440 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.368707 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.378321 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.386374 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.393522 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.402204 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939730.410380 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
