imu_t vicon_t roll pitch yaw
12.471676 1329704482.761450 11 -5 24
12.471676 1329704482.769570 10 -5 24
12.504933 1329704482.777837 10 -5 24
12.504933 1329704482.786196 10 -5 24
12.546733 1329704482.794623 10 -5 24
12.546733 1329704482.805441 10 -5 24
12.588175 1329704482.811321 11 -5 24
12.588175 1329704482.819530 11 -5 24
12.630005 1329704482.828043 12 -4 24
12.630005 1329704482.835998 12 -4 24
12.671269 1329704482.844561 12 -4 24
12.671269 1329704482.853594 12 -4 24
12.704705 1329704482.861356 12 -4 24
12.704705 1329704482.869476 12 -3 24
12.754905 1329704482.878024 11 -3 24
12.754905 1329704482.886181 11 -3 25
12.789460 1329704482.894582 11 -3 25
12.789460 1329704482.902521 10 -3 25
12.831077 1329704482.911433 10 -3 25
12.831077 1329704482.919504 10 -3 25
12.864193 1329704482.927303 10 -2 25
12.864193 1329704482.936312 11 -2 25
12.904715 1329704482.945034 11 -2 25
12.904715 1329704482.955005 10 -2 25
12.954701 1329704482.961173 10 -2 24
12.954701 1329704482.969415 10 -2 24
12.988236 1329704482.977574 10 -2 24
12.988236 1329704482.986388 10 -2 24
13.029833 1329704482.994427 10 -2 24
13.029833 1329704483.004464 9 -2 24
13.071275 1329704483.018982 9 -2 24
13.071275 1329704483.031104 9 -2 24
13.114189 1329704483.037404 9 -2 24
13.114189 1329704483.044177 9 -2 24
13.146588 1329704483.052687 9 -2 24
13.146588 1329704483.060859 9 -2 24
13.188356 1329704483.070252 9 -2 24
13.188356 1329704483.082458 9 -2 24
13.229684 1329704483.085670 9 -2 24
13.229684 1329704483.094137 9 -2 24
13.271461 1329704483.102781 9 -2 24
13.271461 1329704483.110674 9 -2 24
13.305759 1329704483.119575 9 -2 24
13.305759 1329704483.127558 9 -2 24
13.349382 1329704483.135799 8 -2 24
13.349382 1329704483.144054 8 -2 24
13.387799 1329704483.152470 8 -2 24
13.387799 1329704483.160999 8 -2 24
13.429283 1329704483.179373 8 -2 25
13.429283 1329704483.186050 8 -2 25
13.483604 1329704483.193998 9 -2 25
13.483604 1329704483.202421 9 -2 25
13.504436 1329704483.210815 9 -2 25
13.504436 1329704483.219192 9 -2 26
13.545694 1329704483.228947 10 -2 27
13.545694 1329704483.235879 10 -2 27
13.588712 1329704483.243959 11 -2 28
13.588712 1329704483.252826 12 -3 30
13.639660 1329704483.260848 12 -3 31
13.639660 1329704483.269413 13 -4 33
13.675052 1329704483.277634 14 -5 35
13.675052 1329704483.286085 15 -6 37
13.711875 1329704483.294026 15 -7 39
13.711875 1329704483.302868 15 -8 41
13.744897 1329704483.310841 16 -9 44
13.744897 1329704483.319870 15 -10 47
13.786372 1329704483.332500 15 -11 51
13.786372 1329704483.337110 15 -13 54
13.827678 1329704483.343959 14 -14 58
13.827678 1329704483.353412 14 -16 61
13.869239 1329704483.360813 13 -18 65
13.869239 1329704483.368929 13 -20 69
13.911057 1329704483.387595 13 -22 73
13.911057 1329704483.394046 13 -24 76
13.945213 1329704483.401978 12 -27 79
13.945213 1329704483.410515 11 -29 82
13.991161 1329704483.419743 10 -30 85
13.991161 1329704483.427276 8 -32 87
14.031175 1329704483.436053 7 -33 89
14.031175 1329704483.444065 6 -34 91
14.068900 1329704483.452488 5 -35 92
14.068900 1329704483.460350 5 -35 92
14.110320 1329704483.468872 5 -35 92
14.110320 1329704483.477244 6 -34 92
14.155108 1329704483.495875 8 -33 90
14.155108 1329704483.502374 9 -32 89
14.186284 1329704483.510150 9 -31 86
14.186284 1329704483.518838 11 -30 84
14.227338 1329704483.527196 12 -28 80
14.227338 1329704483.535371 13 -26 77
14.268875 1329704483.547077 14 -23 72
14.268875 1329704483.552108 15 -20 68
14.310525 1329704483.560215 16 -17 63
14.310525 1329704483.568602 16 -14 58
14.352755 1329704483.577018 17 -11 52
14.352755 1329704483.585352 17 -7 46
14.386599 1329704483.593563 17 -3 40
14.386599 1329704483.602370 17 0 34
14.428243 1329704483.610019 16 3 28
14.428243 1329704483.618531 14 6 21
14.472229 1329704483.627034 13 9 14
14.472229 1329704483.635589 11 11 7
14.511898 1329704483.643549 8 13 0
14.511898 1329704483.657385 5 14 -6
14.544576 1329704483.662378 2 16 -13
14.544576 1329704483.668414 -1 16 -21
14.588955 1329704483.676706 -4 16 -28
14.588955 1329704483.685684 -8 16 -35
14.628180 1329704483.693622 -10 14 -42
14.628180 1329704483.701901 -12 13 -48
14.675929 1329704483.710433 -12 11 -54
14.675929 1329704483.718550 -12 9 -59
14.710749 1329704483.727546 -12 7 -64
14.710749 1329704483.735401 -11 6 -68
14.744425 1329704483.743352 -10 4 -72
14.744425 1329704483.752043 -9 2 -76
14.786358 1329704483.769745 -8 0 -79
14.786358 1329704483.776810 -8 0 -82
14.828897 1329704483.784977 -7 -2 -84
14.828897 1329704483.793559 -7 -3 -86
14.869095 1329704483.801767 -7 -5 -88
14.869095 1329704483.810007 -7 -6 -89
14.906104 1329704483.820019 -8 -7 -90
14.906104 1329704483.826756 -8 -7 -91
14.944408 1329704483.835086 -9 -8 -92
14.944408 1329704483.843611 -9 -8 -92
14.985989 1329704483.851726 -9 -8 -92
14.985989 1329704483.859694 -9 -8 -91
15.030402 1329704483.868376 -9 -7 -91
15.030402 1329704483.876677 -8 -7 -90
15.066515 1329704483.885036 -7 -6 -89
15.066515 1329704483.893537 -7 -5 -88
15.111090 1329704483.901666 -6 -4 -86
15.111090 1329704483.910190 -5 -3 -85
15.149049 1329704483.918397 -5 -1 -83
15.149049 1329704483.926681 -4 0 -80
15.186133 1329704483.935013 -3 1 -78
15.186133 1329704483.943461 -3 3 -75
15.227517 1329704483.951692 -2 4 -72
15.227517 1329704483.960160 -1 6 -69
15.267384 1329704483.968515 0 7 -66
15.267384 1329704483.982442 0 8 -62
15.305789 1329704483.984955 0 9 -58
15.305789 1329704483.993380 1 10 -53
15.344789 1329704484.001530 2 11 -49
15.344789 1329704484.009947 3 11 -44
15.385714 1329704484.018222 4 12 -40
15.385714 1329704484.029777 5 12 -35
15.427454 1329704484.034657 7 12 -30
15.427454 1329704484.043419 8 12 -24
15.469371 1329704484.051357 10 12 -19
15.469371 1329704484.059498 11 12 -14
15.504633 1329704484.067708 12 11 -9
15.504633 1329704484.075843 13 10 -5
15.549199 1329704484.084440 14 9 0
15.549199 1329704484.092562 14 8 3
15.585599 1329704484.101602 15 7 7
15.585599 1329704484.108938 15 6 11
15.627865 1329704484.118732 15 5 14
15.627865 1329704484.125925 15 3 18
15.669155 1329704484.134169 15 2 21
15.669155 1329704484.142703 15 0 23
15.710610 1329704484.150744 16 0 25
15.710610 1329704484.161196 15 -1 27
15.751814 1329704484.167654 15 -3 29
15.751814 1329704484.177583 14 -4 31
15.785458 1329704484.188939 14 -5 32
15.785458 1329704484.192427 13 -6 33
15.826443 1329704484.200672 12 -7 33
15.826443 1329704484.209158 11 -7 34
15.868462 1329704484.217462 10 -8 35
15.868462 1329704484.230686 9 -8 35
15.909960 1329704484.233831 8 -8 36
15.909960 1329704484.242519 8 -9 36
15.951544 1329704484.250625 7 -9 37
15.951544 1329704484.259016 7 -9 37
15.985127 1329704484.267625 6 -10 37
