imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
8.675572 1329704125.104394 454 543 475 379 327 378
8.675572 1329704125.111733 452 546 477 382 368 379
8.716862 1329704125.121750 452 547 480 380 406 379
8.716862 1329704125.129003 451 548 487 378 440 381
8.750991 1329704125.137062 450 550 496 384 473 381
8.750991 1329704125.145580 456 551 503 392 500 382
8.792723 1329704125.155627 462 551 514 401 525 383
8.792723 1329704125.161690 464 554 524 407 547 382
8.841789 1329704125.170300 472 556 535 413 566 378
8.841789 1329704125.178864 480 555 546 424 585 375
8.875686 1329704125.187173 487 553 556 440 599 370
8.875686 1329704125.195444 495 550 566 443 603 367
8.917779 1329704125.212408 507 545 575 442 599 368
8.917779 1329704125.223251 513 545 585 444 595 369
8.963016 1329704125.229014 514 548 594 450 588 364
8.963016 1329704125.236835 520 539 602 449 583 358
8.992710 1329704125.245397 531 537 609 449 584 356
8.992710 1329704125.253881 536 537 613 448 577 351
9.036943 1329704125.262169 541 529 617 445 568 347
9.036943 1329704125.279326 545 524 620 441 556 347
9.076497 1329704125.287267 547 525 623 435 540 346
9.076497 1329704125.295584 554 523 625 438 528 345
9.116086 1329704125.304275 551 517 630 442 529 346
9.116086 1329704125.312506 554 512 628 434 523 348
9.151526 1329704125.320480 558 515 626 423 506 351
9.151526 1329704125.329202 558 516 628 418 490 352
9.192709 1329704125.337530 560 514 628 423 478 353
9.192709 1329704125.345651 561 513 624 423 461 354
9.234808 1329704125.354272 560 511 622 417 448 355
9.234808 1329704125.362618 560 510 619 414 438 356
9.281977 1329704125.370741 558 506 616 408 432 356
9.281977 1329704125.378963 557 502 615 403 428 356
9.319831 1329704125.387586 556 505 613 398 424 354
9.319831 1329704125.395688 558 507 611 392 417 352
9.351342 1329704125.404119 557 506 611 387 411 351
9.351342 1329704125.413625 556 506 610 381 402 353
9.393411 1329704125.420812 557 508 607 382 393 356
9.393411 1329704125.428768 558 508 605 384 386 357
9.434394 1329704125.437906 557 508 604 388 384 357
9.434394 1329704125.445476 558 508 602 389 382 356
9.476237 1329704125.454183 558 508 600 389 381 355
9.476237 1329704125.462433 558 508 598 392 378 356
9.518421 1329704125.470677 558 508 596 391 376 355
9.518421 1329704125.479030 559 508 596 386 376 355
9.555129 1329704125.491748 560 507 595 381 373 356
9.555129 1329704125.495467 560 507 595 376 370 358
9.591845 1329704125.504544 561 507 594 374 367 362
9.591845 1329704125.512561 561 508 594 375 367 365
9.634319 1329704125.520656 562 510 594 374 367 366
9.634319 1329704125.538459 562 511 593 373 368 368
9.676034 1329704125.546402 563 512 592 374 372 368
9.676034 1329704125.554072 562 512 592 375 375 367
9.715743 1329704125.563371 561 511 592 375 376 367
9.715743 1329704125.618573 561 512 592 376 375 367
9.750643 1329704125.620712 561 513 592 376 374 366
9.750643 1329704125.629092 561 511 592 375 374 367
9.792575 1329704125.637373 561 512 592 375 371 369
9.792575 1329704125.648487 560 511 591 373 370 369
9.834296 1329704125.653821 560 511 591 372 370 369
9.834296 1329704125.662822 561 511 592 373 372 370
9.875505 1329704125.670772 560 511 591 374 374 370
9.875505 1329704125.678889 561 511 592 374 377 370
9.917029 1329704125.689061 561 511 592 376 380 370
9.917029 1329704125.695837 561 512 593 377 382 371
9.958772 1329704125.703849 561 512 594 378 380 372
9.958772 1329704125.712575 562 511 594 380 378 373
9.999113 1329704125.720553 562 512 595 378 377 373
9.999113 1329704125.728846 564 512 595 378 377 373
10.033881 1329704125.737142 563 512 596 378 377 372
10.033881 1329704125.745879 564 513 597 378 378 372
10.075151 1329704125.753733 564 514 598 377 378 371
10.075151 1329704125.762553 564 513 598 379 378 371
10.117254 1329704125.781877 565 513 601 383 380 370
10.117254 1329704125.788783 566 512 600 385 381 370
10.170425 1329704125.795702 568 509 599 386 384 368
10.170425 1329704125.803980 566 510 598 386 388 367
10.191747 1329704125.812299 565 511 597 382 389 366
10.191747 1329704125.820831 560 509 595 379 386 367
10.233211 1329704125.828587 559 508 592 375 382 366
10.233211 1329704125.837182 553 506 589 373 379 367
10.275049 1329704125.849419 548 504 585 372 380 369
10.275049 1329704125.853890 539 502 580 373 383 371
10.317664 1329704125.862308 529 499 575 371 389 374
10.317664 1329704125.879627 517 493 571 368 394 376
10.360353 1329704125.887271 508 489 565 370 400 380
10.360353 1329704125.908730 501 488 560 371 406 383
10.398044 1329704125.932418 491 488 557 373 410 384
10.398044 1329704125.944693 489 492 552 375 414 387
10.433548 1329704125.949440 491 494 548 382 411 393
10.433548 1329704125.954231 490 496 544 388 409 400
10.475197 1329704125.962182 507 496 545 399 412 396
10.475197 1329704125.971542 532 500 554 411 429 383
10.516511 1329704125.978854 578 524 567 403 446 376
10.516511 1329704125.987230 622 558 576 378 457 367
10.558146 1329704125.995584 625 557 595 335 452 333
10.558146 1329704126.003499 670 510 602 308 440 323
10.595205 1329704126.012334 703 507 608 308 426 340
10.595205 1329704126.020536 693 539 617 337 422 357
10.633300 1329704126.033570 672 551 620 368 427 351
10.633300 1329704126.039391 658 541 619 387 433 349
10.675759 1329704126.045674 643 529 616 394 418 347
10.675759 1329704126.053599 629 523 613 395 389 350
10.716065 1329704126.062259 616 515 609 386 359 360
10.716065 1329704126.081664 607 507 607 371 334 372
10.758176 1329704126.087919 602 505 605 362 316 381
10.758176 1329704126.095506 601 504 603 356 302 386
10.797267 1329704126.103602 596 503 603 350 297 390
10.797267 1329704126.111908 589 501 608 341 301 385
10.833366 1329704126.120419 590 504 612 334 304 376
