vicon_t u v w x y z
1329703834.467405 -0.057900 -0.001969 -1.986610 1011.987305 144.525482 1210.917603
1329703834.475754 -0.057610 -0.003311 -1.987021 1015.065369 144.235107 1211.840454
1329703834.484374 -0.056984 -0.004793 -1.987561 1018.205078 143.950562 1212.782227
1329703834.501949 -0.056152 -0.006296 -1.988215 1021.414612 143.652039 1213.759033
1329703834.509453 -0.053314 -0.009241 -1.989258 1027.998169 143.070847 1215.802734
1329703834.517228 -0.051968 -0.010562 -1.989799 1031.351685 142.781128 1216.860352
1329703834.525683 -0.050642 -0.011883 -1.990186 1034.760864 142.479797 1217.934570
1329703834.533837 -0.049593 -0.012933 -1.990676 1038.200073 142.164490 1219.006104
1329703834.542379 -0.049147 -0.014264 -1.991148 1041.691284 141.851349 1220.092285
1329703834.558505 -0.048428 -0.015774 -1.991904 1045.226929 141.512787 1221.177490
1329703834.570774 -0.047910 -0.017535 -1.992549 1048.794189 141.176117 1222.280396
1329703834.575967 -0.045916 -0.021331 -1.993973 1056.047485 140.504944 1224.499512
1329703834.583961 -0.044206 -0.023362 -1.994425 1059.733643 140.179825 1225.620361
1329703834.592180 -0.042144 -0.025078 -1.994662 1063.460083 139.840408 1226.734253
1329703834.601816 -0.039689 -0.026393 -1.994719 1067.202271 139.486588 1227.834595
1329703834.609152 -0.037142 -0.027085 -1.994827 1070.938477 139.101593 1228.941284
1329703834.620934 -0.034977 -0.027103 -1.995115 1074.676270 138.660400 1229.986084
1329703834.625658 -0.033235 -0.026653 -1.995545 1078.422119 138.140396 1230.997559
1329703834.634602 -0.031802 -0.025710 -1.996509 1082.167358 137.551392 1231.951782
1329703834.641884 -0.030921 -0.024364 -1.997803 1085.899658 136.912338 1232.852661
1329703834.650837 -0.030288 -0.022602 -1.999068 1089.622681 136.260162 1233.721313
1329703834.658837 -0.029790 -0.020567 -2.000399 1093.333618 135.614349 1234.551147
1329703834.675380 -0.029029 -0.018232 -2.001510 1097.022949 134.986740 1235.360718
1329703834.690241 -0.027901 -0.015711 -2.002295 1100.720459 134.436157 1236.163696
