vicon_t u v w x y z
1329703648.902713 -1.955507 2.386775 0.235375 1002.402710 283.267334 1259.761597
1329703648.913135 -1.961642 2.386241 0.231393 999.903625 284.361298 1259.105957
1329703648.919371 -1.967522 2.385108 0.228109 997.294739 285.433014 1258.379272
1329703648.928683 -1.973352 2.383607 0.225671 994.592102 286.498627 1257.599854
1329703648.935938 -1.979027 2.381769 0.224527 991.765625 287.546204 1256.775146
1329703648.944255 -1.984735 2.379467 0.223860 988.865479 288.599976 1255.880493
1329703648.957556 -1.990417 2.376787 0.223732 985.879150 289.687836 1254.960693
1329703648.962672 -1.996084 2.373728 0.224618 982.818726 290.821716 1254.004883
1329703648.969271 -2.001786 2.370255 0.225773 979.716431 291.982086 1253.045898
1329703648.977874 -2.007614 2.366315 0.227145 976.532410 293.173157 1252.098877
1329703648.985749 -2.013253 2.362142 0.228682 973.302307 294.394836 1251.182373
1329703648.995133 -2.018561 2.357376 0.230048 970.001892 295.618317 1250.291748
1329703649.002555 -2.023701 2.352658 0.230904 966.645264 296.801605 1249.459351
1329703649.010805 -2.028554 2.348139 0.230997 963.185974 297.919891 1248.672241
1329703649.019530 -2.033038 2.343895 0.230473 959.689026 298.978516 1247.937744
1329703649.027650 -2.037786 2.339976 0.229547 956.109009 299.973877 1247.227905
1329703649.036014 -2.042263 2.336774 0.227665 952.466064 300.877563 1246.564575
1329703649.045119 -2.046549 2.333906 0.225642 948.766907 301.723480 1245.942383
1329703649.052702 -2.050653 2.331191 0.223141 945.033508 302.561890 1245.359497
1329703649.060745 -2.054540 2.328910 0.220409 941.251770 303.398651 1244.805908
1329703649.069076 -2.058247 2.326501 0.217369 937.456116 304.237915 1244.307983
1329703649.077698 -2.062261 2.324041 0.214517 933.587769 305.083344 1243.818848
1329703649.085825 -2.065687 2.321665 0.211229 929.700195 305.917389 1243.402832
1329703649.094785 -2.069118 2.319961 0.207674 925.760315 306.698059 1243.019043
1329703649.102637 -2.072272 2.318457 0.204235 921.786072 307.440704 1242.677979
1329703649.110823 -2.075649 2.317346 0.199915 917.770569 308.103607 1242.353271
1329703649.119090 -2.078971 2.316929 0.195808 913.765442 308.719757 1242.070312
1329703649.127859 -2.082778 2.316645 0.191349 909.721008 309.305878 1241.789795
1329703649.136109 -2.086907 2.316436 0.187002 905.726501 309.875610 1241.492432
1329703649.144971 -2.090987 2.316394 0.182106 901.750366 310.438049 1241.193970
1329703649.153002 -2.095274 2.316195 0.177853 897.803650 311.020203 1240.904175
1329703649.172982 -2.099242 2.316127 0.173894 893.887085 311.605713 1240.604004
1329703649.187481 -2.103140 2.316226 0.170200 889.982239 312.202301 1240.301636
1329703649.194881 -2.113267 2.317605 0.160759 878.349426 313.992981 1239.343628
1329703649.202742 -2.115777 2.318971 0.158613 874.511292 314.491180 1239.009644
1329703649.211546 -2.117875 2.320352 0.156886 870.713257 314.985931 1238.660889
1329703649.219821 -2.119802 2.321875 0.155987 866.940002 315.451752 1238.297607
1329703649.227899 -2.121476 2.323383 0.155307 863.182617 315.870453 1237.935913
1329703649.236124 -2.123062 2.324916 0.154890 859.445007 316.030762 1237.810913
