imu_t vicon_t roll pitch yaw
11.773171 1329704306.856900 5 -5 67
11.814669 1329704306.869814 4 -6 68
11.814669 1329704306.883744 4 -6 69
11.854574 1329704306.907086 3 -6 70
11.854574 1329704306.919380 3 -7 70
11.906392 1329704306.934091 2 -6 70
11.906392 1329704306.956020 2 -6 70
11.953317 1329704306.963538 1 -6 69
11.953317 1329704306.971771 1 -6 69
11.972555 1329704306.980244 1 -6 68
11.972555 1329704306.988363 1 -5 68
12.011529 1329704306.996696 0 -4 67
12.011529 1329704307.004933 0 -3 65
12.058986 1329704307.013586 0 -2 64
12.058986 1329704307.032220 0 -1 62
12.110202 1329704307.038177 -1 0 61
12.110202 1329704307.046789 -1 0 59
12.130679 1329704307.055061 -2 2 57
12.130679 1329704307.063265 -2 3 55
12.172154 1329704307.071274 -2 4 52
12.172154 1329704307.082759 -2 4 50
12.214399 1329704307.088294 -2 5 47
12.214399 1329704307.096580 -2 6 45
12.256835 1329704307.105109 -2 7 42
12.256835 1329704307.113066 -1 7 39
12.290173 1329704307.121645 -1 8 36
12.290173 1329704307.130023 0 8 33
12.330461 1329704307.138282 0 8 30
12.330461 1329704307.146427 -1 9 26
12.372489 1329704307.159607 -1 9 23
12.372489 1329704307.162922 -1 9 20
12.414264 1329704307.171322 -2 9 16
12.414264 1329704307.190230 -2 9 13
12.455658 1329704307.196332 -2 9 10
12.455658 1329704307.204847 -2 8 7
12.505033 1329704307.213164 -2 8 4
12.505033 1329704307.221172 -3 7 1
12.531170 1329704307.230154 -3 7 -1
12.531170 1329704307.240226 -3 6 -4
12.572507 1329704307.246823 -3 6 -6
12.572507 1329704307.255294 -4 5 -8
12.615429 1329704307.263627 -4 5 -11
12.615429 1329704307.271994 -4 4 -13
12.655754 1329704307.280676 -5 4 -15
12.655754 1329704307.288866 -6 4 -17
12.689645 1329704307.297529 -7 4 -18
12.689645 1329704307.305844 -7 3 -20
12.731046 1329704307.313995 -8 3 -21
12.731046 1329704307.322279 -9 3 -22
12.780851 1329704307.330960 -9 3 -23
12.780851 1329704307.345421 -9 3 -24
12.810545 1329704307.348670 -9 2 -24
12.810545 1329704307.356452 -9 2 -25
12.870961 1329704307.364007 -9 2 -25
12.870961 1329704307.372331 -9 2 -26
12.893616 1329704307.380636 -8 1 -26
12.893616 1329704307.388926 -8 1 -26
12.941357 1329704307.397687 -8 1 -26
12.941357 1329704307.405783 -8 0 -26
12.972711 1329704307.413931 -8 0 -26
12.972711 1329704307.422045 -8 0 -26
13.014794 1329704307.430873 -9 0 -27
13.014794 1329704307.439258 -9 0 -27
13.051225 1329704307.447325 -9 0 -27
13.051225 1329704307.456700 -9 0 -27
13.104037 1329704307.464146 -9 0 -27
13.104037 1329704307.471986 -8 0 -27
13.131064 1329704307.480982 -8 -1 -27
13.131064 1329704307.503747 -7 -1 -27
13.173397 1329704307.507064 -6 -2 -27
13.173397 1329704307.513951 -6 -2 -26
13.214404 1329704307.522167 -5 -2 -26
13.214404 1329704307.530867 -5 -3 -26
13.255983 1329704307.539050 -5 -3 -26
13.255983 1329704307.547166 -5 -3 -26
13.297510 1329704307.555580 -5 -3 -25
13.297510 1329704307.563927 -6 -4 -25
13.330449 1329704307.572078 -6 -4 -25
13.330449 1329704307.580387 -7 -4 -24
13.372688 1329704307.588781 -7 -4 -24
13.372688 1329704307.598870 -7 -4 -24
13.414078 1329704307.605365 -6 -4 -24
13.414078 1329704307.613571 -6 -4 -23
13.466731 1329704307.621938 -6 -4 -23
13.466731 1329704307.630198 -6 -4 -23
13.497273 1329704307.638329 -6 -4 -23
13.497273 1329704307.646941 -6 -4 -23
13.544140 1329704307.654807 -6 -4 -23
13.544140 1329704307.663396 -6 -4 -22
13.572127 1329704307.671779 -6 -4 -22
13.572127 1329704307.680065 -6 -4 -22
13.613792 1329704307.688368 -7 -4 -22
13.613792 1329704307.702115 -7 -4 -22
13.655252 1329704307.705221 -6 -4 -21
13.655252 1329704307.713292 -6 -4 -21
13.697035 1329704307.721892 -5 -4 -21
13.697035 1329704307.729912 -5 -4 -21
13.730471 1329704307.738524 -4 -4 -21
13.730471 1329704307.747065 -3 -4 -22
13.779584 1329704307.755134 -3 -4 -23
13.779584 1329704307.763647 -3 -3 -24
13.813221 1329704307.772392 -3 -3 -25
13.813221 1329704307.780140 -3 -3 -26
13.855434 1329704307.788680 -4 -2 -28
13.855434 1329704307.801141 -4 -2 -29
13.890218 1329704307.805186 -5 -1 -31
13.890218 1329704307.813632 -6 -1 -33
13.933031 1329704307.821878 -7 0 -35
13.933031 1329704307.829927 -7 0 -38
13.971350 1329704307.838650 -8 0 -41
13.971350 1329704307.854827 -8 0 -43
14.015907 1329704307.862734 -8 0 -46
14.015907 1329704307.870783 -8 0 -49
14.052795 1329704307.879362 -8 0 -52
14.052795 1329704307.889514 -8 0 -56
14.098867 1329704307.895935 -8 0 -59
14.098867 1329704307.907757 -8 0 -62
14.130353 1329704307.912417 -8 -1 -66
14.130353 1329704307.920878 -9 -2 -69
14.171894 1329704307.929469 -10 -4 -73
14.171894 1329704307.937572 -11 -5 -76
14.214000 1329704307.945958 -12 -7 -80
14.214000 1329704307.954047 -12 -9 -84
14.255831 1329704307.962391 -11 -12 -88
14.255831 1329704307.970543 -11 -14 -92
14.289426 1329704307.979043 -10 -16 -96
14.289426 1329704307.986759 -10 -18 -100
14.331062 1329704307.995448 -9 -20 -104
14.331062 1329704308.003521 -8 -22 -108
14.372738 1329704308.015430 -7 -24 -112
14.372738 1329704308.019860 -6 -25 -116
14.413788 1329704308.028606 -5 -27 -120
14.413788 1329704308.036472 -4 -28 -124
14.455685 1329704308.045210 -4 -28 -127
14.455685 1329704308.054785 -3 -29 -130
14.497494 1329704308.061828 -2 -30 -131
14.497494 1329704308.069796 -2 -30 -132
14.534027 1329704308.078606 -1 -30 -132
14.534027 1329704308.086528 -1 -30 -132
14.571847 1329704308.095054 -2 -29 -131
14.571847 1329704308.103356 -3 -28 -129
14.613876 1329704308.111732 -5 -26 -127
14.613876 1329704308.119863 -6 -24 -124
14.649746 1329704308.128295 -7 -22 -120
14.649746 1329704308.139311 -7 -19 -116
14.693221 1329704308.144915 -7 -16 -111
14.693221 1329704308.155470 -7 -12 -106
14.729957 1329704308.161446 -6 -8 -101
14.729957 1329704308.171272 -6 -4 -95
14.771116 1329704308.178074 -5 0 -90
14.771116 1329704308.186330 -4 3 -83
14.813668 1329704308.194855 -2 6 -77
14.813668 1329704308.203102 -1 10 -70
14.854913 1329704308.211506 1 13 -62
14.854913 1329704308.219577 4 15 -55
14.896515 1329704308.228030 7 17 -48
14.896515 1329704308.236088 10 18 -41
14.929707 1329704308.244739 12 18 -34
14.929707 1329704308.257707 14 18 -28
14.969850 1329704308.271718 16 18 -21
14.969850 1329704308.278040 18 16 -15
15.012258 1329704308.286421 19 15 -10
15.012258 1329704308.294520 19 13 -5
15.052951 1329704308.303112 19 10 0
15.052951 1329704308.311504 18 8 3
15.089741 1329704308.328334 16 5 8
15.089741 1329704308.336206 14 3 12
15.134648 1329704308.344925 13 1 15
15.134648 1329704308.352684 12 -1 19
15.169776 1329704308.361400 11 -4 22
15.169776 1329704308.369645 11 -6 26
15.213640 1329704308.383656 11 -9 29
15.213640 1329704308.405890 11 -11 33
15.252889 1329704308.416996 11 -13 35
15.252889 1329704308.419248 11 -15 38
15.293179 1329704308.427965 11 -17 40
15.293179 1329704308.443899 10 -18 41
15.336141 1329704308.445791 10 -19 43
15.336141 1329704308.461590 9 -20 44
15.377935 1329704308.474826 8 -20 44
15.377935 1329704308.477537 7 -21 44
15.411148 1329704308.486210 6 -21 44
15.411148 1329704308.494705 6 -21 44
15.459507 1329704308.502775 5 -21 44
15.459507 1329704308.511067 5 -20 43
15.494201 1329704308.520423 5 -20 43
15.494201 1329704308.527628 5 -19 42
15.535684 1329704308.535752 6 -18 41
15.535684 1329704308.544559 6 -17 40
15.577562 1329704308.552535 6 -16 38
15.577562 1329704308.560794 6 -14 37
