imu_t vicon_t roll pitch yaw
8.962147 1329939689.594311 71 -60 -92
9.003900 1329939689.601986 71 -61 -91
9.003900 1329939689.609964 71 -62 -90
9.046825 1329939689.618443 71 -64 -89
9.046825 1329939689.626629 71 -65 -88
9.078387 1329939689.634634 71 -66 -87
9.078387 1329939689.643565 70 -67 -86
9.120113 1329939689.651638 70 -68 -85
9.120113 1329939689.659751 69 -70 -83
9.161664 1329939689.668482 68 -71 -82
9.161664 1329939689.676233 67 -72 -80
9.203207 1329939689.684696 66 -74 -78
9.203207 1329939689.693396 64 -75 -76
9.244945 1329939689.701719 62 -76 -73
9.244945 1329939689.709777 59 -78 -69
9.287008 1329939689.718267 55 -79 -65
9.287008 1329939689.726066 50 -81 -59
9.320880 1329939689.734685 43 -82 -52
9.320880 1329939689.753044 33 -83 -42
9.361473 1329939689.759661 21 -84 -29
9.361473 1329939689.768136 6 -84 -14
9.402998 1329939689.776781 -6 -84 -1
9.402998 1329939689.784748 -17 -83 9
9.444832 1329939689.792840 -27 -82 19
9.444832 1329939689.809905 -35 -81 27
9.498334 1329939689.811545 -40 -80 33
9.498334 1329939689.817973 -45 -79 38
9.519834 1329939689.826669 -48 -77 42
9.519834 1329939689.834636 -51 -76 45
9.559465 1329939689.842795 -54 -75 48
9.559465 1329939689.851635 -56 -74 50
9.602368 1329939689.859493 -58 -73 52
9.602368 1329939689.868243 -60 -72 54
9.644512 1329939689.876540 -61 -71 56
9.644512 1329939689.884721 -62 -70 57
9.686458 1329939689.893129 -63 -69 58
9.686458 1329939689.902656 -63 -68 59
9.719844 1329939689.925054 -63 -67 59
9.719844 1329939689.926942 -63 -67 59
9.761264 1329939689.934897 -63 -66 60
9.761264 1329939689.942835 -63 -66 60
9.820208 1329939689.951200 -63 -65 60
9.820208 1329939689.959650 -63 -65 61
9.844627 1329939689.967752 -64 -65 61
9.844627 1329939689.976247 -64 -64 61
9.880309 1329939689.984923 -64 -64 61
9.880309 1329939689.993038 -64 -64 62
9.919808 1329939690.001569 -64 -64 62
9.919808 1329939690.009923 -64 -64 61
9.961038 1329939690.018109 -64 -64 61
9.961038 1329939690.026435 -64 -65 60
10.002846 1329939690.034905 -63 -65 60
10.002846 1329939690.042733 -63 -65 59
10.040105 1329939690.051429 -62 -66 58
10.040105 1329939690.059564 -62 -67 58
10.085973 1329939690.068007 -62 -68 57
10.085973 1329939690.076381 -61 -68 57
10.119200 1329939690.084742 -61 -69 56
10.119200 1329939690.092801 -61 -70 56
10.163406 1329939690.101467 -61 -71 55
10.163406 1329939690.109893 -62 -72 55
10.203064 1329939690.118013 -61 -73 54
