imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
7.990933 1329949374.569492 528 515 598 379 316 341
8.020160 1329949374.577713 535 521 600 380 314 331
8.020160 1329949374.586011 539 529 599 383 313 322
8.062112 1329949374.594308 550 539 599 384 310 310
8.062112 1329949374.603052 559 547 595 382 301 294
8.103830 1329949374.611220 567 556 594 378 292 272
8.103830 1329949374.619282 575 562 592 366 285 241
8.141352 1329949374.627840 575 563 586 342 278 194
8.141352 1329949374.636027 579 561 577 310 275 141
8.179643 1329949374.644211 588 556 572 273 293 85
8.179643 1329949374.652814 612 552 570 229 332 18
8.221572 1329949374.661249 631 548 572 171 377 4
8.221572 1329949374.669379 654 516 584 112 433 4
8.263340 1329949374.679751 707 441 618 101 520 4
8.263340 1329949374.685983 755 326 663 162 593 4
8.288276 1329949374.694398 716 279 694 242 589 4
8.288276 1329949374.702838 702 340 717 290 525 5
8.321327 1329949374.711441 675 375 721 354 455 47
8.359388 1329949374.719231 657 383 706 374 408 86
8.359388 1329949374.731941 634 378 696 358 367 126
8.413940 1329949374.735927 607 388 682 351 329 173
8.413940 1329949374.744204 581 404 660 338 297 217
8.453599 1329949374.752920 566 409 637 319 275 255
8.453599 1329949374.761339 557 414 621 300 270 290
8.479691 1329949374.769222 549 422 608 290 276 318
8.479691 1329949374.777643 544 437 598 294 287 342
8.521385 1329949374.785914 539 455 593 304 305 359
8.521385 1329949374.794266 530 466 589 315 323 371
8.563127 1329949374.803000 525 471 586 325 332 382
8.563127 1329949374.810888 524 477 584 335 338 393
8.604449 1329949374.821466 524 485 583 341 347 404
8.604449 1329949374.827499 523 490 585 352 359 412
8.646227 1329949374.848314 521 491 589 368 366 417
8.646227 1329949374.862258 521 494 591 382 368 425
8.679748 1329949374.869714 522 500 590 385 365 435
8.679748 1329949374.877692 522 503 589 381 359 439
8.721367 1329949374.886104 522 505 590 376 358 437
8.721367 1329949374.894267 524 509 592 377 360 439
8.763279 1329949374.903073 525 517 594 382 362 445
8.763279 1329949374.911094 522 518 599 385 361 444
8.804602 1329949374.919375 523 518 600 393 359 445
8.804602 1329949374.927992 527 518 601 398 358 447
8.846076 1329949374.935942 524 518 602 402 360 449
8.846076 1329949374.944252 522 519 602 397 360 450
8.879429 1329949374.952812 526 519 604 392 358 449
8.879429 1329949374.961122 527 520 605 395 357 451
8.921327 1329949374.969592 528 521 606 404 360 451
8.921327 1329949374.977771 526 521 609 407 362 449
8.963015 1329949374.986050 524 520 608 401 361 445
8.963015 1329949374.994385 524 520 606 392 359 443
9.005544 1329949375.014633 521 520 606 388 358 442
9.005544 1329949375.019275 523 520 605 388 358 441
9.045750 1329949375.027998 525 520 605 390 361 437
9.045750 1329949375.035939 523 520 604 390 364 436
9.079451 1329949375.044475 520 520 603 390 364 439
9.079451 1329949375.052660 520 521 603 389 365 437
9.120108 1329949375.066954 520 520 602 386 368 433
9.120108 1329949375.071871 519 519 601 386 370 429
9.162200 1329949375.077974 519 519 601 389 374 426
9.162200 1329949375.086264 521 518 603 394 379 424
9.204086 1329949375.094398 521 517 602 394 379 421
9.204086 1329949375.102458 522 516 602 391 379 417
9.245708 1329949375.111081 522 514 599 391 380 414
9.245708 1329949375.118922 521 513 600 391 383 412
9.291897 1329949375.127931 521 510 601 391 385 412
9.291897 1329949375.136206 523 510 599 390 383 413
9.320791 1329949375.144141 521 511 600 391 387 414
9.320791 1329949375.152449 521 512 601 388 391 413
9.362239 1329949375.160800 521 512 602 386 393 409
9.362239 1329949375.169084 523 514 603 381 390 406
9.409585 1329949375.177731 524 513 605 380 390 402
9.409585 1329949375.185818 525 511 606 384 388 399
9.445120 1329949375.194450 523 509 607 383 389 400
9.445120 1329949375.202655 522 508 607 381 390 403
9.486872 1329949375.211202 522 506 606 381 388 405
9.486872 1329949375.218990 526 506 608 386 390 407
9.520220 1329949375.227707 528 508 610 388 393 405
9.520220 1329949375.235924 526 510 611 383 390 401
9.562046 1329949375.256707 525 509 609 369 379 397
9.602935 1329949375.262080 525 509 609 365 375 393
9.645308 1329949375.269536 523 506 605 365 370 390
9.686778 1329949375.277347 522 505 606 372 375 391
9.720314 1329949375.286208 522 504 606 381 371 391
9.768763 1329949375.294262 522 504 603 377 376 390
9.802997 1329949375.302390 523 505 605 367 376 386
9.844752 1329949375.310678 524 508 606 365 378 387
