imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
7.063447 1329939181.312376 564 505 621 386 618 353
7.104769 1329939181.320432 561 497 648 377 573 357
7.104769 1329939181.329155 553 495 651 376 501 366
7.146680 1329939181.337213 537 503 641 379 421 374
7.146680 1329939181.349176 524 506 631 377 369 378
7.179700 1329939181.353925 511 496 621 373 348 382
7.179700 1329939181.362296 505 493 608 375 333 383
7.221327 1329939181.370512 486 497 597 377 329 387
7.221327 1329939181.378969 471 498 590 377 336 388
7.263261 1329939181.386895 466 497 587 378 348 385
7.263261 1329939181.395352 468 495 582 378 357 379
7.305088 1329939181.408664 463 496 577 375 361 378
7.305088 1329939181.413966 456 501 578 371 363 377
7.338441 1329939181.420211 452 500 576 369 367 378
7.338441 1329939181.428588 454 498 573 362 368 374
7.380214 1329939181.438294 448 496 573 355 367 372
7.380214 1329939181.445370 448 496 574 352 367 370
7.421592 1329939181.456234 452 497 575 357 366 369
7.421592 1329939181.467322 453 497 573 365 368 371
7.463599 1329939181.470202 447 498 575 364 372 374
7.463599 1329939181.478721 445 498 576 360 379 372
7.505039 1329939181.487007 452 496 576 359 386 368
7.505039 1329939181.495127 449 496 574 368 386 369
7.538712 1329939181.509610 445 499 577 373 389 373
7.538712 1329939181.512057 442 501 582 370 396 376
7.581196 1329939181.525182 448 502 585 365 404 373
7.581196 1329939181.528733 446 503 588 369 412 370
7.621983 1329939181.536953 446 498 589 372 413 366
7.621983 1329939181.545258 448 495 590 374 412 367
7.665847 1329939181.553694 454 502 591 376 409 370
7.665847 1329939181.566312 454 507 593 380 403 372
7.709807 1329939181.579999 449 506 594 383 400 371
7.709807 1329939181.587091 451 501 597 382 401 369
7.738611 1329939181.595095 452 500 595 378 399 366
7.738611 1329939181.603493 457 502 593 373 393 365
7.780172 1329939181.612034 459 502 595 370 392 366
7.780172 1329939181.626238 455 500 599 367 396 370
7.822048 1329939181.648409 457 501 604 369 403 370
7.822048 1329939181.659732 460 504 605 367 409 370
7.863559 1329939181.663918 459 505 604 367 408 370
7.863559 1329939181.670144 459 503 604 369 405 371
7.905400 1329939181.678661 462 502 606 372 403 372
7.905400 1329939181.686992 466 502 605 375 402 372
7.938738 1329939181.695300 466 504 605 377 400 372
7.938738 1329939181.703531 465 505 602 376 393 369
7.979891 1329939181.711831 464 503 601 376 385 366
7.979891 1329939181.720039 465 499 602 373 384 365
8.027664 1329939181.728704 468 500 603 373 387 363
8.027664 1329939181.736965 469 501 602 372 390 363
8.063669 1329939181.745228 474 502 599 371 394 361
8.063669 1329939181.764726 476 502 594 371 392 362
8.105239 1329939181.770078 479 502 591 371 389 362
8.105239 1329939181.778531 483 501 590 374 385 365
8.139056 1329939181.788778 481 499 592 372 386 369
8.139056 1329939181.795042 478 499 595 366 392 371
8.179963 1329939181.814203 478 502 596 364 398 372
8.179963 1329939181.836520 478 504 598 365 403 371
8.221653 1329939181.847039 478 504 603 365 407 372
8.221653 1329939181.861071 476 502 607 365 413 373
8.263247 1329939181.873854 476 505 612 371 413 370
8.263247 1329939181.878161 477 507 613 373 408 368
8.304770 1329939181.886589 477 505 613 374 399 367
8.304770 1329939181.895003 478 501 614 376 388 365
8.340825 1329939181.913969 477 500 613 376 376 363
8.340825 1329939181.919979 478 501 610 376 368 363
8.379332 1329939181.928250 478 503 606 373 362 364
8.379332 1329939181.936685 479 503 602 373 358 366
8.427423 1329939181.945180 480 502 599 371 359 367
8.427423 1329939181.953253 479 501 598 370 365 368
8.460666 1329939181.961847 479 502 598 371 369 369
8.460666 1329939181.969837 479 504 596 372 374 370
8.504487 1329939181.978431 480 503 597 372 378 371
8.504487 1329939181.986587 480 503 598 371 381 371
8.546069 1329939181.995146 481 503 598 372 382 371
8.546069 1329939182.003431 482 503 600 374 380 371
8.579678 1329939182.011217 482 504 601 373 379 370
8.579678 1329939182.021858 481 503 601 374 377 369
8.621050 1329939182.028268 482 503 601 372 375 370
8.621050 1329939182.038176 481 502 602 372 377 370
8.664467 1329939182.045133 481 504 603 374 379 370
8.664467 1329939182.054948 480 504 603 375 381 369
8.702893 1329939182.061326 481 501 604 373 382 370
8.702893 1329939182.070854 481 501 604 372 383 370
8.737542 1329939182.078182 482 504 603 372 381 370
8.737542 1329939182.086536 483 504 602 372 376 371
8.779183 1329939182.095068 483 502 600 372 373 371
8.779183 1329939182.103390 483 502 596 371 370 371
8.820776 1329939182.111147 484 503 591 369 368 372
8.820776 1329939182.128756 483 503 584 367 368 371
8.862408 1329939182.139683 481 503 576 364 369 370
8.862408 1329939182.147915 482 502 567 364 371 369
8.901396 1329939182.153135 481 501 559 367 377 370
8.901396 1329939182.161415 482 500 550 373 386 371
8.937488 1329939182.172251 483 501 541 383 400 371
8.937488 1329939182.180188 488 503 530 393 415 371
8.978739 1329939182.191191 496 504 528 403 444 370
8.978739 1329939182.205182 493 509 545 409 505 367
9.020965 1329939182.211778 495 502 563 404 582 363
9.020965 1329939182.219984 513 488 592 385 642 361
9.062544 1329939182.228160 536 494 640 373 666 364
9.062544 1329939182.239003 556 512 692 372 634 357
9.103680 1329939182.244834 579 511 732 369 543 353
9.103680 1329939182.253459 576 501 760 365 420 356
9.145681 1329939182.262037 562 503 762 367 299 363
9.145681 1329939182.270037 554 508 734 374 198 365
9.179122 1329939182.278340 538 505 698 375 136 367
9.179122 1329939182.288850 520 499 660 367 115 374
9.220509 1329939182.294987 510 500 623 361 118 378
9.220509 1329939182.305926 502 500 588 359 138 381
9.262023 1329939182.312072 495 499 557 359 165 381
9.262023 1329939182.319901 489 495 534 358 201 382
9.303654 1329939182.328520 484 497 518 360 242 379
9.303654 1329939182.336863 481 501 506 367 292 376
9.345897 1329939182.344990 481 503 495 376 341 373
9.345897 1329939182.354792 483 505 490 382 391 370
9.378646 1329939182.362072 484 505 495 391 447 368
9.378646 1329939182.370006 490 508 506 396 505 369
9.431573 1329939182.378561 497 508 528 391 562 373
9.431573 1329939182.386923 508 505 567 384 617 375
9.461952 1329939182.395207 513 499 623 381 656 376
9.461952 1329939182.403550 531 503 686 385 655 374
9.503580 1329939182.412076 562 512 736 385 586 369
9.503580 1329939182.420058 563 499 769 380 458 369
9.544872 1329939182.428839 550 499 770 373 320 367
9.544872 1329939182.437008 539 508 739 370 201 366
9.579982 1329939182.445359 524 505 699 363 126 367
9.579982 1329939182.453439 497 498 662 351 106 375
9.620129 1329939182.462241 476 498 633 341 123 382
9.620129 1329939182.470062 454 502 614 338 156 384
9.663916 1329939182.478858 443 507 603 346 189 382
9.663916 1329939182.486874 431 508 598 357 208 380
9.703290 1329939182.494956 427 506 593 361 211 375
9.703290 1329939182.503541 418 503 592 358 206 370
9.738152 1329939182.518390 416 507 593 365 200 363
